pageRank,target
1.2940775815693465e-07,1940
1.2940775815693465e-07,1941
1.2940775815693465e-07,1942
1.2940775815693465e-07,1943
1.2940775815693465e-07,1944
1.2940775815693465e-07,1945
1.2940775815693465e-07,1946
2.628359318782423e-07,1947
9.90451180225439e-06,1948
1.2940775815693465e-07,1949
1.2940775815693465e-07,1950
1.2940775815693465e-07,1951
1.2940775815693465e-07,1952
6.349103243733965e-06,1953
1.2940775815693465e-07,1954
1.2940775815693465e-07,1955
1.2940775815693465e-07,1956
2.628359318782348e-07,1957
1.2940775815693465e-07,1958
1.2940775815693465e-07,1959
1.2940775815693465e-07,1960
1.2940775815693465e-07,1961
1.2940775815693465e-07,1962
1.2940775815693465e-07,1963
1.2940775815693465e-07,1964
1.2940775815693465e-07,1965
1.2940775815693465e-07,1966
1.6171046829973813e-07,1967
1.2940775815693465e-07,1968
1.2940775815693465e-07,1969
1.2940775815693465e-07,1970
1.2940775815693465e-07,1971
1.2940775815693465e-07,1972
1.2940775815693465e-07,1973
1.2940775815693465e-07,1974
1.2940775815693465e-07,1975
1.2940775815693465e-07,1976
1.2940775815693465e-07,1977
1.2940775815693465e-07,1978
1.2940775815693465e-07,1979
1.2940775815693465e-07,1980
1.2940775815693465e-07,1981
1.2940775815693465e-07,1982
1.2940775815693465e-07,1983
1.2940775815693465e-07,1984
1.2940775815693465e-07,1985
1.2940775815693465e-07,1986
1.2940775815693465e-07,1987
1.2940775815693465e-07,1988
1.2940775815693465e-07,1989
1.2940775815693465e-07,1990
1.2940775815693465e-07,1991
1.2940775815693465e-07,1992
1.2940775815693465e-07,1993
1.2940775815693465e-07,1994
1.2940775815693465e-07,1995
1.2940775815693465e-07,1996
1.2940775815693465e-07,1997
1.2940775815693465e-07,1998
1.2940775815693465e-07,1999
1.2940775815693465e-07,2000
1.2940775815693465e-07,2001
1.2940775815693465e-07,2002
1.2940775815693465e-07,2003
1.2940775815693465e-07,2004
1.2940775815693465e-07,2005
1.2940775815693465e-07,2006
1.2940775815693465e-07,2007
1.2940775815693465e-07,2008
1.2940775815693465e-07,2009
1.2940775815693465e-07,2010
1.2940775815693465e-07,2011
1.2940775815693465e-07,2012
3.0105775038213104e-07,2013
1.2940775815693465e-07,2014
1.2940775815693465e-07,2015
1.2940775815693465e-07,2016
3.369035929690814e-07,2017
1.2940775815693465e-07,2018
1.2940775815693465e-07,2019
1.2940775815693465e-07,2020
1.2940775815693465e-07,2021
1.2940775815693465e-07,2022
1.2940775815693465e-07,2023
1.2940775815693465e-07,2024
1.2940775815693465e-07,2025
1.2940775815693465e-07,2026
1.2940775815693465e-07,2027
2.186890324740049e-06,2028
1.2940775815693465e-07,2029
1.2940775815693465e-07,2030
1.2940775815693465e-07,2031
1.2940775815693465e-07,2032
1.2940775815693465e-07,2033
1.2940775815693465e-07,2034
1.2940775815693465e-07,2035
1.2940775815693465e-07,2036
1.2940775815693465e-07,2037
1.2940775815693465e-07,2038
1.2940775815693465e-07,2039
2.628359318782328e-07,2040
1.2940775815693465e-07,2041
1.2940775815693465e-07,2042
1.2940775815693465e-07,2043
1.2940775815693465e-07,2044
7.972744667831507e-06,2045
1.2940775815693465e-07,2046
1.2940775815693465e-07,2047
1.2940775815693465e-07,2048
1.2940775815693465e-07,2049
1.2940775815693465e-07,2050
1.2940775815693465e-07,2051
1.2940775815693465e-07,2052
1.2940775815693465e-07,2053
1.2940775815693465e-07,2054
1.2940775815693465e-07,2055
1.2940775815693465e-07,2056
1.2940775815693465e-07,2057
1.2940775815693465e-07,2058
1.2940775815693465e-07,2059
1.2940775815693465e-07,2060
1.2940775815693465e-07,2061
1.2940775815693465e-07,2062
1.2940775815693465e-07,2063
1.2940775815693465e-07,2064
1.2940775815693465e-07,2065
1.2940775815693465e-07,2066
1.5726302555671431e-06,2067
1.2940775815693465e-07,2068
1.2940775815693465e-07,2069
5.936584706027353e-06,2070
1.2940775815693465e-07,2071
1.2940775815693465e-07,2072
1.2940775815693465e-07,2073
1.2940775815693465e-07,2074
1.2940775815693465e-07,2075
1.3428406194996596e-06,2076
1.2940775815693465e-07,2077
1.3612217910814102e-06,2078
2.6283593187824066e-07,2079
1.0184498647177426e-05,2080
1.2940775815693465e-07,2081
3.272822033141322e-06,2082
1.2940775815693465e-07,2083
1.2940775815693465e-07,2084
1.2940775815693465e-07,2085
1.2940775815693465e-07,2086
1.2940775815693465e-07,2087
1.2940775815693465e-07,2088
1.2940775815693465e-07,2089
1.2940775815693465e-07,2090
1.2940775815693465e-07,2091
1.2940775815693465e-07,2092
1.2940775815693465e-07,2093
1.2940775815693465e-07,2094
1.2940775815693465e-07,2095
1.2940775815693465e-07,2096
1.2940775815693465e-07,2097
1.2940775815693465e-07,2098
1.2940775815693465e-07,2099
1.2940775815693465e-07,2100
1.2940775815693465e-07,2101
1.2940775815693465e-07,2102
1.2940775815693465e-07,2103
1.2940775815693465e-07,2104
1.2940775815693465e-07,2105
1.2940775815693465e-07,2106
1.2940775815693465e-07,2107
1.2940775815693465e-07,2108
1.2940775815693465e-07,2109
5.971273237157251e-07,2110
1.2940775815693465e-07,2111
1.2940775815693465e-07,2112
1.2940775815693465e-07,2113
1.2940775815693465e-07,2114
1.2940775815693465e-07,2115
1.2940775815693465e-07,2116
1.2940775815693465e-07,2117
3.872001301978973e-05,2118
1.2940775815693465e-07,2119
1.2940775815693465e-07,2120
1.2940775815693465e-07,2121
1.2940775815693465e-07,2122
1.2940775815693465e-07,2123
1.2940775815693465e-07,2124
7.618787496845419e-06,2125
1.2940775815693465e-07,2126
5.414266425579865e-07,2127
1.2940775815693465e-07,2128
1.2940775815693465e-07,2129
1.2940775815693465e-07,2130
1.2940775815693465e-07,2131
1.2940775815693465e-07,2132
1.2940775815693465e-07,2133
1.2940775815693465e-07,2134
1.2940775815693465e-07,2135
1.2940775815693465e-07,2136
1.2940775815693465e-07,2137
1.2940775815693465e-07,2138
1.2940775815693465e-07,2139
1.2940775815693465e-07,2140
1.2940775815693465e-07,2141
1.516457871104914e-07,2142
1.2940775815693465e-07,2143
1.2940775815693465e-07,2144
1.2940775815693465e-07,2145
1.2940775815693465e-07,2146
1.2940775815693465e-07,2147
1.2940775815693465e-07,2148
1.2940775815693465e-07,2149
1.2940775815693465e-07,2150
1.2940775815693465e-07,2151
1.2940775815693465e-07,2152
1.2940775815693465e-07,2153
1.2940775815693465e-07,2154
1.2940775815693465e-07,2155
1.2940775815693465e-07,2156
1.2940775815693465e-07,2157
1.6276480158727474e-07,2158
1.2940775815693465e-07,2159
1.2940775815693465e-07,2160
1.2940775815693465e-07,2161
1.2940775815693465e-07,2162
1.2940775815693465e-07,2163
1.2940775815693465e-07,2164
6.106307009139925e-06,2165
1.2940775815693465e-07,2166
2.568765879429261e-06,2167
1.2940775815693465e-07,2168
1.2940775815693465e-07,2169
1.2940775815693465e-07,2170
1.2940775815693465e-07,2171
1.2940775815693465e-07,2172
1.6171046829973813e-07,2173
1.2940775815693465e-07,2174
1.2940775815693465e-07,2175
8.868017787432702e-07,2176
1.2940775815693465e-07,2177
1.2940775815693465e-07,2178
1.2940775815693465e-07,2179
1.2940775815693465e-07,2180
1.2940775815693465e-07,2181
1.2940775815693465e-07,2182
1.2940775815693465e-07,2183
1.2940775815693465e-07,2184
1.2940775815693465e-07,2185
1.2940775815693465e-07,2186
1.2940775815693465e-07,2187
1.790594107814103e-06,2188
1.2940775815693465e-07,2189
1.2940775815693465e-07,2190
1.2940775815693465e-07,2191
1.2940775815693465e-07,2192
1.2940775815693465e-07,2193
1.2940775815693465e-07,2194
1.2940775815693465e-07,2195
1.2940775815693465e-07,2196
1.2940775815693465e-07,2197
8.93562348834161e-07,2198
1.2940775815693465e-07,2199
2.7594920511452283e-07,2200
1.2940775815693465e-07,2201
1.2940775815693465e-07,2202
1.2940775815693465e-07,2203
1.2940775815693465e-07,2204
1.2940775815693465e-07,2205
1.2940775815693465e-07,2206
1.2940775815693465e-07,2207
1.2940775815693465e-07,2208
1.2940775815693465e-07,2209
1.2940775815693465e-07,2210
1.2940775815693465e-07,2211
1.2940775815693465e-07,2212
1.2940775815693465e-07,2213
4.5396750516631236e-07,2214
1.2940775815693465e-07,2215
1.2940775815693465e-07,2216
1.2940775815693465e-07,2217
1.2940775815693465e-07,2218
1.2940775815693465e-07,2219
1.2940775815693465e-07,2220
1.2940775815693465e-07,2221
1.2940775815693465e-07,2222
1.2940775815693465e-07,2223
1.2940775815693465e-07,2224
1.2940775815693465e-07,2225
1.2940775815693465e-07,2226
1.2940775815693465e-07,2227
1.2940775815693465e-07,2228
1.2940775815693465e-07,2229
9.167222606020811e-06,2230
1.2940775815693465e-07,2231
1.2940775815693465e-07,2232
1.2940775815693465e-07,2233
1.2940775815693465e-07,2234
1.2940775815693465e-07,2235
1.2940775815693465e-07,2236
1.2940775815693465e-07,2237
1.2940775815693465e-07,2238
1.2940775815693465e-07,2239
1.2940775815693465e-07,2240
2.0382557831660325e-05,2241
1.2940775815693465e-07,2242
1.2940775815693465e-07,2243
1.2940775815693465e-07,2244
1.2940775815693465e-07,2245
3.2649316618154956e-06,2246
1.2940775815693465e-07,2247
1.2940775815693465e-07,2248
1.2940775815693465e-07,2249
1.2940775815693465e-07,2250
1.2940775815693465e-07,2251
1.2940775815693465e-07,2252
1.2940775815693465e-07,2253
1.2940775815693465e-07,2254
1.2940775815693465e-07,2255
1.2940775815693465e-07,2256
1.2940775815693465e-07,2257
1.2940775815693465e-07,2258
1.2940775815693465e-07,2259
1.2940775815693465e-07,2260
1.2940775815693465e-07,2261
2.6283593187824045e-07,2262
1.2940775815693465e-07,2263
1.2940775815693465e-07,2264
1.2940775815693465e-07,2265
1.9612184501759256e-07,2266
1.2940775815693465e-07,2267
1.2940775815693465e-07,2268
1.2940775815693465e-07,2269
1.2940775815693465e-07,2270
1.2940775815693465e-07,2271
1.2940775815693465e-07,2272
1.2940775815693465e-07,2273
1.2940775815693465e-07,2274
1.2940775815693465e-07,2275
1.2940775815693465e-07,2276
1.2940775815693465e-07,2277
1.2940775815693465e-07,2278
1.2940775815693465e-07,2279
1.2940775815693465e-07,2280
1.2940775815693465e-07,2281
1.2940775815693465e-07,2282
1.2940775815693465e-07,2283
2.628359318782413e-07,2284
1.2940775815693465e-07,2285
1.2940775815693465e-07,2286
1.2940775815693465e-07,2287
1.2940775815693465e-07,2288
1.2940775815693465e-07,2289
1.2940775815693465e-07,2290
1.2940775815693465e-07,2291
1.2940775815693465e-07,2292
1.2940775815693465e-07,2293
1.2940775815693465e-07,2294
1.2940775815693465e-07,2295
3.533961973810339e-07,2296
1.2940775815693465e-07,2297
1.2940775815693465e-07,2298
1.2940775815693465e-07,2299
1.2940775815693465e-07,2300
1.2940775815693465e-07,2301
1.2940775815693465e-07,2302
1.2940775815693465e-07,2303
1.2940775815693465e-07,2304
2.4098715638139648e-05,2305
1.2940775815693465e-07,2306
1.2940775815693465e-07,2307
1.2940775815693465e-07,2308
1.2940775815693465e-07,2309
1.2940775815693465e-07,2310
1.2940775815693465e-07,2311
1.2940775815693465e-07,2312
3.217048326150346e-05,2313
1.2940775815693465e-07,2314
1.2940775815693465e-07,2315
1.2940775815693465e-07,2316
1.2940775815693465e-07,2317
1.2940775815693465e-07,2318
1.2940775815693465e-07,2319
1.2940775815693465e-07,2320
1.2940775815693465e-07,2321
1.2940775815693465e-07,2322
1.2940775815693465e-07,2323
1.2940775815693465e-07,2324
1.2940775815693465e-07,2325
1.2940775815693465e-07,2326
1.2940775815693465e-07,2327
1.2940775815693465e-07,2328
1.2940775815693465e-07,2329
1.2940775815693465e-07,2330
1.2940775815693465e-07,2331
1.2940775815693465e-07,2332
1.2940775815693465e-07,2333
1.2940775815693465e-07,2334
1.2940775815693465e-07,2335
1.2940775815693465e-07,2336
1.2940775815693465e-07,2337
1.2940775815693465e-07,2338
1.2940775815693465e-07,2339
1.2940775815693465e-07,2340
1.2940775815693465e-07,2341
2.038255783166325e-05,2342
1.2940775815693465e-07,2343
1.2940775815693465e-07,2344
1.2940775815693465e-07,2345
1.2940775815693465e-07,2346
8.115069174054381e-06,2347
1.2940775815693465e-07,2348
3.9684549306813575e-06,2349
1.2940775815693465e-07,2350
1.2940775815693465e-07,2351
1.2940775815693465e-07,2352
1.2940775815693465e-07,2353
1.2940775815693465e-07,2354
1.2940775815693465e-07,2355
1.2940775815693465e-07,2356
1.2940775815693465e-07,2357
1.2940775815693465e-07,2358
1.2940775815693465e-07,2359
1.2940775815693465e-07,2360
1.2940775815693465e-07,2361
1.2940775815693465e-07,2362
1.2940775815693465e-07,2363
1.2940775815693465e-07,2364
1.2940775815693465e-07,2365
1.2940775815693465e-07,2366
1.2940775815693465e-07,2367
1.2940775815693465e-07,2368
1.2940775815693465e-07,2369
2.038255783166324e-05,2370
1.2940775815693465e-07,2371
1.2940775815693465e-07,2372
1.2940775815693465e-07,2373
1.2940775815693465e-07,2374
1.2940775815693465e-07,2375
1.2940775815693465e-07,2376
2.1431488090233512e-05,2377
1.2940775815693465e-07,2378
1.2940775815693465e-07,2379
1.2940775815693465e-07,2380
1.2940775815693465e-07,2381
1.2940775815693465e-07,2382
1.2940775815693465e-07,2383
1.2940775815693465e-07,2384
1.2940775815693465e-07,2385
1.2940775815693465e-07,2386
1.2940775815693465e-07,2387
3.359827817040483e-07,2388
1.2940775815693465e-07,2389
1.2940775815693465e-07,2390
1.2940775815693465e-07,2391
1.2940775815693465e-07,2392
1.2940775815693465e-07,2393
1.2940775815693465e-07,2394
1.2940775815693465e-07,2395
1.2940775815693465e-07,2396
1.2940775815693465e-07,2397
1.2940775815693465e-07,2398
1.2940775815693465e-07,2399
1.2940775815693465e-07,2400
1.2940775815693465e-07,2401
1.2940775815693465e-07,2402
1.2940775815693465e-07,2403
2.628359318782402e-07,2404
1.2940775815693465e-07,2405
1.2940775815693465e-07,2406
1.2940775815693465e-07,2407
1.2940775815693465e-07,2408
1.2940775815693465e-07,2409
1.2940775815693465e-07,2410
1.2940775815693465e-07,2411
1.2940775815693465e-07,2412
1.2940775815693465e-07,2413
1.2940775815693465e-07,2414
1.2940775815693465e-07,2415
1.2940775815693465e-07,2416
1.2940775815693465e-07,2417
1.2940775815693465e-07,2418
1.6276480158727161e-07,2419
1.2940775815693465e-07,2420
1.2940775815693465e-07,2421
1.2940775815693465e-07,2422
1.2940775815693465e-07,2423
1.2940775815693465e-07,2424
1.2940775815693465e-07,2425
1.2940775815693465e-07,2426
2.628359318782373e-07,2427
1.2940775815693465e-07,2428
1.2940775815693465e-07,2429
1.2940775815693465e-07,2430
1.2940775815693465e-07,2431
1.2940775815693465e-07,2432
1.2940775815693465e-07,2433
1.2940775815693465e-07,2434
1.2940775815693465e-07,2435
1.2940775815693465e-07,2436
2.6283593187823907e-07,2437
4.000757640824161e-06,2438
1.2940775815693465e-07,2439
1.2940775815693465e-07,2440
1.2940775815693465e-07,2441
1.2940775815693465e-07,2442
1.2940775815693465e-07,2443
1.2940775815693465e-07,2444
1.2940775815693465e-07,2445
1.2940775815693465e-07,2446
1.2940775815693465e-07,2447
1.2940775815693465e-07,2448
1.2940775815693465e-07,2449
1.2940775815693465e-07,2450
1.2940775815693465e-07,2451
1.2940775815693465e-07,2452
1.2940775815693465e-07,2453
1.2940775815693465e-07,2454
1.2940775815693465e-07,2455
1.2940775815693465e-07,2456
1.2940775815693465e-07,2457
1.2940775815693465e-07,2458
1.2940775815693465e-07,2459
1.2940775815693465e-07,2460
1.2940775815693465e-07,2461
1.2940775815693465e-07,2462
1.2940775815693465e-07,2463
1.2940775815693465e-07,2464
1.2940775815693465e-07,2465
1.2940775815693465e-07,2466
1.2940775815693465e-07,2467
1.2940775815693465e-07,2468
1.2940775815693465e-07,2469
1.2940775815693465e-07,2470
1.2940775815693465e-07,2471
1.2940775815693465e-07,2472
1.2940775815693465e-07,2473
1.2940775815693465e-07,2474
1.2940775815693465e-07,2475
1.2940775815693465e-07,2476
1.2940775815693465e-07,2477
1.2940775815693465e-07,2478
1.2940775815693465e-07,2479
1.2940775815693465e-07,2480
1.2940775815693465e-07,2481
1.2940775815693465e-07,2482
1.2940775815693465e-07,2483
2.6283593187824013e-07,2484
2.938459397753359e-06,2485
1.2940775815693465e-07,2486
1.2940775815693465e-07,2487
1.2940775815693465e-07,2488
1.2940775815693465e-07,2489
1.2940775815693465e-07,2490
1.2940775815693465e-07,2491
1.2940775815693465e-07,2492
1.2940775815693465e-07,2493
1.2940775815693465e-07,2494
2.03825578316667e-05,2495
1.2940775815693465e-07,2496
1.2940775815693465e-07,2497
2.822638814821679e-06,2498
1.2940775815693465e-07,2499
1.2940775815693465e-07,2500
1.2940775815693465e-07,2501
1.2940775815693465e-07,2502
1.2940775815693465e-07,2503
1.2940775815693465e-07,2504
1.2940775815693465e-07,2505
1.2940775815693465e-07,2506
1.2940775815693465e-07,2507
1.2940775815693465e-07,2508
1.2940775815693465e-07,2509
1.2940775815693465e-07,2510
1.2940775815693465e-07,2511
1.2940775815693465e-07,2512
1.2940775815693465e-07,2513
1.2940775815693465e-07,2514
1.2940775815693465e-07,2515
1.2940775815693465e-07,2516
1.2940775815693465e-07,2517
1.2940775815693465e-07,2518
1.2940775815693465e-07,2519
1.2940775815693465e-07,2520
1.2940775815693465e-07,2521
1.2940775815693465e-07,2522
1.2940775815693465e-07,2523
1.2940775815693465e-07,2524
1.2940775815693465e-07,2525
1.2940775815693465e-07,2526
1.2940775815693465e-07,2527
1.2940775815693465e-07,2528
1.2940775815693465e-07,2529
1.2940775815693465e-07,2530
1.2940775815693465e-07,2531
1.2940775815693465e-07,2532
1.2940775815693465e-07,2533
1.2940775815693465e-07,2534
1.2940775815693465e-07,2535
1.2940775815693465e-07,2536
1.2940775815693465e-07,2537
1.2940775815693465e-07,2538
1.2940775815693465e-07,2539
1.2940775815693465e-07,2540
1.2940775815693465e-07,2541
1.2940775815693465e-07,2542
2.628359318782362e-07,2543
1.2940775815693465e-07,2544
1.2940775815693465e-07,2545
1.2940775815693465e-07,2546
1.2940775815693465e-07,2547
3.293527079665294e-07,2548
1.2940775815693465e-07,2549
1.2940775815693465e-07,2550
1.2940775815693465e-07,2551
1.2940775815693465e-07,2552
1.2940775815693465e-07,2553
1.2940775815693465e-07,2554
1.2940775815693465e-07,2555
1.2940775815693465e-07,2556
1.2940775815693465e-07,2557
1.2940775815693465e-07,2558
1.2940775815693465e-07,2559
1.2940775815693465e-07,2560
1.2940775815693465e-07,2561
1.2940775815693465e-07,2562
1.2940775815693465e-07,2563
1.2940775815693465e-07,2564
1.2940775815693465e-07,2565
2.0275638942754948e-05,2566
4.07581577285497e-05,2567
4.062017697075622e-05,2568
1.2940775815693465e-07,2569
1.9592453424518555e-07,2570
2.624413103334392e-07,2571
1.2940775815693465e-07,2572
1.2940775815693465e-07,2573
4.403455419618851e-07,2574
1.2940775815693465e-07,2575
1.2940775815693465e-07,2576
1.2940775815693465e-07,2577
1.2940775815693465e-07,2578
1.2940775815693465e-07,2579
1.2940775815693465e-07,2580
1.2940775815693465e-07,2581
1.2940775815693465e-07,2582
1.2940775815693465e-07,2583
1.2940775815693465e-07,2584
1.961218450175896e-07,2585
1.2940775815693465e-07,2586
1.2940775815693465e-07,2587
1.2940775815693465e-07,2588
1.2940775815693465e-07,2589
1.2940775815693465e-07,2590
1.2940775815693465e-07,2591
1.2940775815693465e-07,2592
1.2940775815693465e-07,2593
1.2940775815693465e-07,2594
1.2940775815693465e-07,2595
1.2940775815693465e-07,2596
1.2940775815693465e-07,2597
1.2940775815693465e-07,2598
1.2940775815693465e-07,2599
1.2940775815693465e-07,2600
1.961218450175896e-07,2601
1.2940775815693465e-07,2602
1.2940775815693465e-07,2603
1.2940775815693465e-07,2604
1.2940775815693465e-07,2605
1.2940775815693465e-07,2606
1.2940775815693465e-07,2607
1.2940775815693465e-07,2608
1.2940775815693465e-07,2609
1.2940775815693465e-07,2610
1.2940775815693465e-07,2611
1.2940775815693465e-07,2612
1.2940775815693465e-07,2613
1.2940775815693465e-07,2614
1.2940775815693465e-07,2615
1.2940775815693465e-07,2616
1.2940775815693465e-07,2617
1.2940775815693465e-07,2618
1.2940775815693465e-07,2619
1.2940775815693465e-07,2620
1.2940775815693465e-07,2621
2.3068500071434765e-07,2622
4.692164195978235e-07,2623
1.2940775815693465e-07,2624
2.1622795332433085e-05,2625
1.2940775815693465e-07,2626
1.2940775815693465e-07,2627
3.205189141745299e-07,2628
3.205189141745299e-07,2629
1.2940775815693465e-07,2630
3.205189141745299e-07,2631
2.5455754241125075e-07,2632
3.082820015745192e-07,2633
1.9592453424518555e-07,2634
9.321305623849808e-06,2635
1.2940775815693465e-07,2636
1.2940775815693465e-07,2637
1.2940775815693465e-07,2638
1.2940775815693465e-07,2639
1.2940775815693465e-07,2640
1.2940775815693465e-07,2641
2.2956242978878407e-05,2642
1.2940775815693465e-07,2643
1.2940775815693465e-07,2644
1.2940775815693465e-07,2645
1.2940775815693465e-07,2646
1.4821238383593378e-05,2647
1.2940775815693465e-07,2648
1.2940775815693465e-07,2649
1.2940775815693465e-07,2650
1.2940775815693465e-07,2651
1.2940775815693465e-07,2652
1.2940775815693465e-07,2653
1.2940775815693465e-07,2654
1.2940775815693465e-07,2655
1.2940775815693465e-07,2656
1.7485382785321662e-07,2657
2.628359318782372e-07,2658
1.2940775815693465e-07,2659
1.2940775815693465e-07,2660
2.628359318782397e-07,2661
1.2940775815693465e-07,2662
1.2940775815693465e-07,2663
1.2940775815693465e-07,2664
1.2940775815693465e-07,2665
1.9592453424518555e-07,2666
1.2940775815693465e-07,2667
1.2940775815693465e-07,2668
1.7485382785321662e-07,2669
2.19737796785198e-07,2670
2.415679147138531e-07,2671
6.035787498505577e-07,2672
1.2940775815693465e-07,2673
2.628359318782373e-07,2674
1.2940775815693465e-07,2675
2.6283593187823685e-07,2676
1.2940775815693465e-07,2677
1.2940775815693465e-07,2678
1.2940775815693465e-07,2679
1.127611719299741e-06,2680
1.2940775815693465e-07,2681
1.0851465308330887e-06,2682
3.9503334039886825e-06,2683
1.0851465308330887e-06,2684
2.2554413619630147e-06,2685
2.038255783166447e-05,2686
1.2940775815693465e-07,2687
2.6283593187823727e-07,2688
1.2940775815693465e-07,2689
1.2940775815693465e-07,2690
1.2940775815693465e-07,2691
1.2940775815693465e-07,2692
1.2940775815693465e-07,2693
1.2940775815693465e-07,2694
1.2940775815693465e-07,2695
1.2940775815693465e-07,2696
1.2940775815693465e-07,2697
1.2940775815693465e-07,2698
1.2940775815693465e-07,2699
6.304450864072423e-07,2700
1.2940775815693465e-07,2701
1.2940775815693465e-07,2702
1.2940775815693465e-07,2703
1.2940775815693465e-07,2704
1.2940775815693465e-07,2705
1.2940775815693465e-07,2706
1.2940775815693465e-07,2707
1.2940775815693465e-07,2708
1.2940775815693465e-07,2709
1.2940775815693465e-07,2710
1.2940775815693465e-07,2711
1.2940775815693465e-07,2712
1.2940775815693465e-07,2713
1.2940775815693465e-07,2714
1.2940775815693465e-07,2715
1.2940775815693465e-07,2716
1.2940775815693465e-07,2717
1.2940775815693465e-07,2718
1.2940775815693465e-07,2719
1.2940775815693465e-07,2720
1.7388381606404773e-07,2721
1.2940775815693465e-07,2722
1.2940775815693465e-07,2723
1.2940775815693465e-07,2724
4.5396750516631236e-07,2725
1.2940775815693465e-07,2726
1.2940775815693465e-07,2727
1.2940775815693465e-07,2728
1.2940775815693465e-07,2729
1.2940775815693465e-07,2730
1.2940775815693465e-07,2731
1.2940775815693465e-07,2732
3.8658497733454965e-07,2733
1.2940775815693465e-07,2734
1.2940775815693465e-07,2735
1.2940775815693465e-07,2736
1.2940775815693465e-07,2737
1.2940775815693465e-07,2738
1.2940775815693465e-07,2739
1.2940775815693465e-07,2740
1.2940775815693465e-07,2741
1.2940775815693465e-07,2742
1.2940775815693465e-07,2743
1.2940775815693465e-07,2744
1.2940775815693465e-07,2745
1.2940775815693465e-07,2746
1.2940775815693465e-07,2747
1.2940775815693465e-07,2748
1.2940775815693465e-07,2749
1.2940775815693465e-07,2750
1.2940775815693465e-07,2751
1.2940775815693465e-07,2752
1.2940775815693465e-07,2753
1.2940775815693465e-07,2754
1.2940775815693465e-07,2755
1.2940775815693465e-07,2756
1.2940775815693465e-07,2757
2.0382557831659763e-05,2758
1.2940775815693465e-07,2759
1.2940775815693465e-07,2760
1.2940775815693465e-07,2761
1.2940775815693465e-07,2762
5.947686473751681e-07,2763
1.2940775815693465e-07,2764
1.2940775815693465e-07,2765
1.2940775815693465e-07,2766
1.2940775815693465e-07,2767
1.2940775815693465e-07,2768
1.2940775815693465e-07,2769
1.2940775815693465e-07,2770
2.0382557831664503e-05,2771
1.2940775815693465e-07,2772
1.2940775815693465e-07,2773
1.2940775815693465e-07,2774
1.2940775815693465e-07,2775
1.2940775815693465e-07,2776
2.628359318782423e-07,2777
1.2940775815693465e-07,2778
1.2940775815693465e-07,2779
1.2940775815693465e-07,2780
1.2940775815693465e-07,2781
2.628359318782377e-07,2782
1.2940775815693465e-07,2783
1.2940775815693465e-07,2784
1.2940775815693465e-07,2785
1.2940775815693465e-07,2786
1.2940775815693465e-07,2787
1.2940775815693465e-07,2788
1.2940775815693465e-07,2789
1.2940775815693465e-07,2790
1.2940775815693465e-07,2791
1.2940775815693465e-07,2792
1.2940775815693465e-07,2793
1.2940775815693465e-07,2794
1.2940775815693465e-07,2795
1.2940775815693465e-07,2796
1.2940775815693465e-07,2797
1.2940775815693465e-07,2798
1.2940775815693465e-07,2799
1.2940775815693465e-07,2800
1.2940775815693465e-07,2801
1.2940775815693465e-07,2802
1.2940775815693465e-07,2803
1.2940775815693465e-07,2804
1.2940775815693465e-07,2805
1.2940775815693465e-07,2806
1.2940775815693465e-07,2807
1.2940775815693465e-07,2808
1.2940775815693465e-07,2809
1.2940775815693465e-07,2810
1.2940775815693465e-07,2811
1.2940775815693465e-07,2812
1.2940775815693465e-07,2813
1.2940775815693465e-07,2814
1.2940775815693465e-07,2815
1.2940775815693465e-07,2816
1.2940775815693465e-07,2817
1.2940775815693465e-07,2818
1.2940775815693465e-07,2819
1.2940775815693465e-07,2820
1.2940775815693465e-07,2821
1.1126378745197465e-06,2822
1.2940775815693465e-07,2823
1.2940775815693465e-07,2824
1.2940775815693465e-07,2825
1.2940775815693465e-07,2826
1.2940775815693465e-07,2827
1.2940775815693465e-07,2828
1.2940775815693465e-07,2829
1.2940775815693465e-07,2830
1.2940775815693465e-07,2831
1.2940775815693465e-07,2832
1.2940775815693465e-07,2833
1.2940775815693465e-07,2834
2.531568036132003e-07,2835
1.2940775815693465e-07,2836
1.2940775815693465e-07,2837
1.9612184501758695e-07,2838
1.2940775815693465e-07,2839
1.2940775815693465e-07,2840
1.2940775815693465e-07,2841
1.2940775815693465e-07,2842
1.2940775815693465e-07,2843
1.2940775815693465e-07,2844
1.2940775815693465e-07,2845
1.2940775815693465e-07,2846
1.2940775815693465e-07,2847
1.2940775815693465e-07,2848
1.2940775815693465e-07,2849
1.2940775815693465e-07,2850
1.2940775815693465e-07,2851
1.2940775815693465e-07,2852
1.2940775815693465e-07,2853
1.2940775815693465e-07,2854
1.2940775815693465e-07,2855
1.2940775815693465e-07,2856
1.2940775815693465e-07,2857
1.2940775815693465e-07,2858
1.2940775815693465e-07,2859
1.2940775815693465e-07,2860
1.2940775815693465e-07,2861
1.2940775815693465e-07,2862
1.2940775815693465e-07,2863
1.2940775815693465e-07,2864
1.2940775815693465e-07,2865
1.2940775815693465e-07,2866
1.2940775815693465e-07,2867
1.2940775815693465e-07,2868
1.2940775815693465e-07,2869
2.038255783167064e-05,2870
1.2940775815693465e-07,2871
1.2940775815693465e-07,2872
1.2940775815693465e-07,2873
1.2940775815693465e-07,2874
1.2940775815693465e-07,2875
1.2940775815693465e-07,2876
